# version=PROB-62-v1.0.0
# fields=id|category|name|speeds|N|A|B|safeA|firstA|safeB|firstB|fullQ2A|fullQ3A|fullQ2B|fullQ3B|robH_A|robQ2A|robQ3A|robH_B|robQ2B|robQ3B|sliceBest|sliceDeficits|affineMargin|affineH|affinePairs|affineUnion|residual
004680|box_n4_H18|b002644|8,10,11,14|5|11|14|10|2|12|2|16|10|18|12|28,24,6,0|20|10|34,28,6,0|24|12|4|1,4,4,1|3|61|3|0|1
004681|box_n4_H18|b002645|8,10,11,15|5|11|15|6|2|12|2|0|6|24|12|24,26,8,0|12|6|36,28,4,0|24|12|3|0,3,3,0|3|63|3|0|1
004682|box_n4_H18|b002646|8,10,11,16|5|11|16|10|2|20|2|20|10|44|20|28,22,4,0|20|10|40,26,6,0|40|20|9|1,9,9,1|3|6|3|0|1
004683|box_n4_H18|b002647|8,10,11,17|5|11|17|10|2|18|3|16|10|32|18|28,24,6,0|20|10|42,30,6,0|36|18|5|5,3,3,5|3|221|3|0|1
004684|box_n4_H18|b002648|8,10,11,18|5|11|18|8|2|16|3|20|8|28|16|28,22,2,0|16|8|44,30,2,0|32|16|7|7,3,3,7|2|15|2|0|1
004685|box_n4_H18|b002649|8,10,12,13|5|12|13|8|2|10|2|10|8|20|10|30,28,6,0|16|8|32,24,2,0|20|10|3|2,3,3,2|3|62|3|0|1
004686|box_n4_H18|b002650|8,10,12,15|5|12|15|12|2|12|2|20|12|24|12|36,32,8,0|24|12|36,28,4,0|24|12|3|3,3,3,3|6|54|9|3|1
004687|box_n4_H18|b002651|8,10,12,17|5|12|17|8|2|12|3|10|8|20|12|30,28,6,0|16|8|42,36,6,0|24|12|3|1,3,3,1|3|70|3|0|1
004688|box_n4_H18|b002652|8,10,13,14|5|13|14|12|2|14|2|20|12|26|14|32,24,4,0|24|12|34,24,4,0|28|14|5|4,5,5,4|2|2|2|0|1
004689|box_n4_H18|b002653|8,10,13,15|5|13|15|10|2|16|2|12|10|32|16|32,28,6,0|20|10|36,24,4,0|32|16|4|4,4,4,4|3|4|3|0|1
004690|box_n4_H18|b002654|8,10,13,16|5|13|16|10|2|18|2|16|10|44|18|32,26,4,0|20|10|40,26,4,0|36|18|8|2,8,8,2|3|234|3|0|1
004691|box_n4_H18|b002655|8,10,13,17|5|13|17|14|2|12|3|24|14|20|12|32,22,4,0|28|14|42,36,6,0|24|12|6|2,6,6,2|3|73|3|0|1
004692|box_n4_H18|b002656|8,10,13,18|5|13|18|4|2|12|3|8|4|20|12|32,30,2,0|8|4|44,34,2,0|24|12|4|2,4,4,2|3|75|3|0|1
004693|box_n4_H18|b002657|8,10,14,15|5|14|15|10|2|14|2|12|10|28|14|36,34,8,0|20|10|36,26,4,0|28|14|4|2,4,4,2|3|72|3|0|1
004694|box_n4_H18|b002658|8,10,14,17|5|14|17|12|2|14|3|18|12|24|14|34,28,6,0|24|12|42,34,6,0|28|14|5|2,5,5,2|3|289|3|0|1
004695|box_n4_H18|b002659|8,10,15,16|5|15|16|16|2|20|2|32|16|44|20|36,24,4,0|32|16|36,20,4,0|40|20|9|5,9,9,5|3|2|3|0|1
004696|box_n4_H18|b002660|8,10,15,17|5|15|17|18|2|16|3|32|18|26|16|36,24,6,0|36|18|40,30,6,0|32|16|7|4,7,7,4|3|3|3|0|1
004697|box_n4_H18|b002661|8,10,15,18|5|15|18|12|2|12|3|28|12|12|12|36,26,2,0|24|12|36,26,2,0|24|12|5|5,5,5,5|6|28|9|3|1
004698|box_n4_H18|b002662|8,10,16,17|5|16|17|20|2|18|3|44|20|32|18|40,26,6,0|40|20|42,30,6,0|36|18|8|5,8,8,5|3|170|3|0|1
004699|box_n4_H18|b002663|8,10,17,18|5|17|18|10|3|14|3|20|10|24|14|42,36,4,0|20|10|44,32,2,0|28|14|5|5,4,4,5|3|87|3|0|1
004700|box_n4_H18|b002664|8,11,12,13|5|12|13|10|2|14|2|16|10|28|14|30,26,6,0|20|10|32,24,6,0|28|14|3|3,3,3,3|4|0|4|0|1
004701|box_n4_H18|b002665|8,11,12,14|5|12|14|12|2|14|2|26|12|30|14|32,24,4,0|24|12|36,26,4,0|28|14|8|1,8,8,1|8|210|8|0|1
004702|box_n4_H18|b002666|8,11,12,15|5|12|15|14|2|12|2|34|14|16|12|36,26,4,0|28|14|36,30,6,0|24|12|4|4,4,4,4|7|22|9|2|1
004703|box_n4_H18|b002667|8,11,12,16|5|12|16|14|2|20|2|30|14|48|20|32,22,4,0|28|14|40,22,2,0|40|20|12|2,12,12,2|16|120|16|0|1
004704|box_n4_H18|b002668|8,11,12,17|5|12|17|14|2|16|3|24|14|30|16|30,22,6,0|28|14|42,34,8,0|32|16|4|4,4,4,4|4|0|4|0|1
004705|box_n4_H18|b002669|8,11,12,18|5|12|18|16|2|18|3|34|16|36|18|36,26,6,0|32|16|48,38,8,0|36|18|6|6,4,4,6|20|60|24|4|1
004706|box_n4_H18|b002670|8,11,13,14|5|13|14|12|2|16|2|24|12|32|16|32,26,6,0|24|12|34,22,4,0|32|16|5|4,5,5,4|4|0|4|0|1
004707|box_n4_H18|b002671|8,11,13,15|5|13|15|12|2|12|2|20|12|20|12|32,28,8,0|24|12|36,28,4,0|24|12|3|3,3,3,3|3|137|3|0|1
004708|box_n4_H18|b002672|8,11,13,16|5|13|16|16|2|20|2|32|16|44|20|32,22,6,0|32|16|40,24,4,0|40|20|9|4,9,9,4|4|0|4|0|1
004709|box_n4_H18|b002673|8,11,13,17|5|13|17|16|2|18|3|32|16|34|18|32,22,6,0|32|16|42,32,8,0|36|18|7|3,7,7,3|4|0|4|0|1
004710|box_n4_H18|b002674|8,11,13,18|5|13|18|12|2|18|3|20|12|32|18|32,28,8,0|24|12|44,34,8,0|36|18|4|4,3,3,4|4|0|4|0|1
004711|box_n4_H18|b002675|8,11,14,15|5|14|15|12|2|14|2|26|12|24|14|36,28,4,0|24|12|36,26,4,0|28|14|5|4,5,5,4|3|63|3|0|1
004712|box_n4_H18|b002676|8,11,14,16|5|14|16|18|2|22|2|38|18|52|22|36,22,4,0|36|18|40,20,2,0|44|22|11|6,11,11,6|8|280|8|0|1
004713|box_n4_H18|b002677|8,11,14,17|5|14|17|14|2|16|3|20|14|30|16|34,28,8,0|28|14|42,34,8,0|32|16|5|2,5,5,2|4|0|4|0|1
004714|box_n4_H18|b002678|8,11,14,18|5|14|18|14|2|16|3|26|14|32|16|36,28,6,0|28|14|44,34,6,0|32|16|7|2,7,7,2|8|315|8|0|1
004715|box_n4_H18|b002679|8,11,15,16|5|15|16|12|2|16|2|16|12|36|16|36,30,6,0|24|12|36,22,2,0|32|16|7|3,7,7,3|3|14|3|0|1
004716|box_n4_H18|b002680|8,11,15,17|5|15|17|14|2|16|3|24|14|32|16|36,26,4,0|28|14|40,30,6,0|32|16|7|3,7,7,3|3|6|3|0|1
004717|box_n4_H18|b002681|8,11,15,18|5|15|18|14|2|14|3|20|14|20|14|36,28,6,0|28|14|36,28,6,0|28|14|5|3,5,5,3|9|27|9|0|1
004718|box_n4_H18|b002682|8,11,16,17|5|16|17|20|2|20|3|44|20|46|20|40,24,4,0|40|20|42,26,4,0|40|20|11|5,11,11,5|4|0|4|0|1
004719|box_n4_H18|b002683|8,11,16,18|5|16|18|18|2|20|3|36|18|44|20|40,28,6,0|36|18|44,28,4,0|40|20|10|4,10,10,4|8|360|8|0|1
004720|box_n4_H18|b002684|8,11,17,18|5|17|18|16|3|18|3|30|16|32|18|42,34,8,0|32|16|44,34,8,0|36|18|6|6,3,3,6|4|0|4|0|1
004721|box_n4_H18|b002685|8,12,13,14|5|13|14|12|2|16|2|20|12|34|16|32,26,6,0|24|12|34,22,4,0|32|16|7|2,7,7,2|4|0|4|0|1
004722|box_n4_H18|b002686|8,12,13,15|5|13|15|12|2|14|2|20|12|24|14|32,26,6,0|24|12|36,26,4,0|28|14|4|4,4,4,4|3|66|3|0|1
004723|box_n4_H18|b002687|8,12,13,16|5|13|16|14|2|20|2|32|14|48|20|32,20,2,0|28|14|40,24,4,0|40|20|12|2,12,12,2|4|0|4|0|1
004724|box_n4_H18|b002688|8,12,13,17|5|13|17|14|2|16|3|24|14|26|16|32,24,6,0|28|14|42,32,6,0|32|16|5|5,4,4,5|4|0|4|0|1
004725|box_n4_H18|b002689|8,12,13,18|5|13|18|10|2|18|3|16|10|36|18|32,28,6,0|20|10|44,30,4,0|36|18|5|5,4,4,5|4|0|4|0|1
004726|box_n4_H18|b002690|8,12,14,15|5|14|15|14|2|12|2|28|14|20|12|36,28,6,0|28|14|36,28,4,0|24|12|6|2,6,6,2|3|7|3|0|1
004727|box_n4_H18|b002691|8,12,14,17|5|14|17|16|2|16|3|30|16|30|16|34,24,6,0|32|16|42,30,4,0|32|16|7|4,7,7,4|4|0|4|0|1
004728|box_n4_H18|b002692|8,12,15,16|5|15|16|12|2|20|2|24|12|44|20|36,26,2,0|24|12|36,20,4,0|40|20|10|3,10,10,3|3|4|3|0|1
004729|box_n4_H18|b002693|8,12,15,17|5|15|17|14|2|14|3|20|14|24|14|36,28,6,0|28|14|40,30,4,0|28|14|5|4,5,5,4|3|62|3|0|1
004730|box_n4_H18|b002694|8,12,15,18|5|15|18|10|2|14|3|12|10|20|14|36,32,6,0|20|10|36,26,4,0|28|14|5|2,5,5,2|8|27|9|1|1
004731|box_n4_H18|b002695|8,12,16,17|5|16|17|18|2|16|3|40|18|38|16|40,28,6,0|36|18|42,26,0,0|32|16|10|4,10,10,4|4|0|4|0|1
004732|box_n4_H18|b002696|8,12,17,18|5|17|18|12|3|20|3|18|12|40|20|42,36,6,0|24|12|44,28,4,0|40|20|7|7,4,4,7|4|0|4|0|1
004733|box_n4_H18|b002697|8,13,14,15|5|14|15|14|2|14|2|22|14|28|14|36,32,10,0|28|14|36,28,6,0|28|14|5|1,5,5,1|3|73|3|0|1
004734|box_n4_H18|b002698|8,13,14,16|5|14|16|18|2|20|2|42|18|44|20|36,22,4,0|36|18|40,24,4,0|40|20|12|3,12,12,3|8|280|8|0|1
004735|box_n4_H18|b002699|8,13,14,17|5|14|17|14|2|16|3|28|14|30|16|34,26,6,0|28|14|42,30,4,0|32|16|6|4,6,6,4|4|0|4|0|1
004736|box_n4_H18|b002700|8,13,14,18|5|14|18|14|2|16|3|30|14|28|16|36,28,6,0|28|14|44,34,6,0|32|16|7|2,7,7,2|8|315|8|0|1
004737|box_n4_H18|b002701|8,13,15,16|5|15|16|16|2|16|2|32|16|36|16|36,26,6,0|32|16|36,22,2,0|32|16|8|4,8,8,4|3|14|3|0|1
004738|box_n4_H18|b002702|8,13,15,17|5|15|17|14|2|12|3|24|14|24|12|36,30,8,0|28|14|40,30,2,0|24|12|6|2,6,6,2|3|62|3|0|1
004739|box_n4_H18|b002703|8,13,15,18|5|15|18|14|2|14|3|24|14|16|14|36,30,8,0|28|14|36,28,6,0|28|14|4|4,3,3,4|8|123|9|1|1
004740|box_n4_H18|b002704|8,13,16,17|5|16|17|20|2|20|3|44|20|38|20|40,24,4,0|40|20|42,26,4,0|40|20|10|6,10,10,6|4|0|4|0|1
004741|box_n4_H18|b002705|8,13,16,18|5|16|18|16|2|20|3|36|16|40|20|40,28,4,0|32|16|44,28,4,0|40|20|9|5,9,9,5|8|360|8|0|1
004742|box_n4_H18|b002706|8,13,17,18|5|17|18|12|3|16|3|18|12|32|16|42,36,6,0|24|12|44,32,4,0|32|16|6|6,3,3,6|4|0|4|0|1
004743|box_n4_H18|b002707|8,14,15,16|5|15|16|14|2|18|2|20|14|40|18|36,30,8,0|28|14|36,22,4,0|36|18|8|2,8,8,2|3|8|3|0|1
004744|box_n4_H18|b002708|8,14,15,17|5|15|17|14|2|14|3|24|14|28|14|36,28,6,0|28|14|40,30,4,0|28|14|7|2,7,7,2|3|9|3|0|1
004745|box_n4_H18|b002709|8,14,15,18|5|15|18|14|2|14|3|24|14|20|14|36,28,6,0|28|14|36,28,6,0|28|14|5|3,5,5,3|8|21|9|1|1
004746|box_n4_H18|b002710|8,14,16,17|5|16|17|20|2|18|3|44|20|42|18|40,26,6,0|40|20|42,26,2,0|36|18|10|5,10,10,5|4|0|4|0|1
004747|box_n4_H18|b002711|8,14,17,18|5|17|18|16|3|20|3|26|16|36|20|42,34,8,0|32|16|44,32,8,0|40|20|5|5,5,5,5|4|0|4|0|1
004748|box_n4_H18|b002712|8,15,16,17|5|16|17|16|2|18|3|28|16|36|18|40,32,8,0|32|16|42,30,6,0|36|18|7|3,7,7,3|2|2|2|0|1
004749|box_n4_H18|b002713|8,15,16,18|5|16|18|16|2|16|3|32|16|28|16|40,30,6,0|32|16|44,34,6,0|32|16|8|2,8,8,2|8|360|8|0|1
004750|box_n4_H18|b002714|8,15,17,18|5|17|18|14|3|14|3|24|14|20|14|42,36,8,0|28|14|44,38,8,0|28|14|3|3,3,3,3|3|75|3|0|1
004751|box_n4_H18|b002715|8,16,17,18|5|17|18|16|3|20|3|26|16|40|20|42,38,12,0|32|16|44,34,10,0|40|20|4|3,4,4,3|4|0|4|0|1
004752|box_n4_H18|b002716|9,10,11,12|5|11|12|8|2|10|2|8|8|16|10|28,26,6,0|16|8|30,26,6,0|20|10|3|0,3,3,0|2|3|2|0|1
004753|box_n4_H18|b002717|9,10,11,13|5|11|13|6|2|12|2|8|6|28|12|28,26,4,0|12|6|32,22,2,0|24|12|4|2,4,4,2|2|6|2|0|1
004754|box_n4_H18|b002718|9,10,11,14|5|11|14|10|2|8|2|16|10|12|8|28,22,4,0|20|10|34,30,4,0|16|8|3|3,2,2,3|3|61|3|0|1
004755|box_n4_H18|b002719|9,10,11,15|5|11|15|4|2|14|2|-4|4|32|14|24,26,6,0|8|4|36,24,2,0|28|14|3|2,3,3,2|3|14|3|0|1
004756|box_n4_H18|b002720|9,10,11,16|5|11|16|8|2|14|2|8|8|28|14|28,26,6,0|16|8|40,30,4,0|28|14|5|1,5,5,1|3|65|3|0|1
004757|box_n4_H18|b002721|9,10,11,17|5|11|17|10|2|14|2|16|10|28|14|28,22,4,0|20|10|42,32,4,0|28|14|5|5,3,3,5|3|330|3|0|1
004758|box_n4_H18|b002722|9,10,11,18|5|11|18|10|2|20|2|20|10|50|20|28,20,2,0|20|10|44,26,2,0|40|20|9|4,9,9,4|3|352|3|0|1
004759|box_n4_H18|b002723|9,10,12,13|5|12|13|10|2|14|2|16|10|28|14|30,26,6,0|20|10|32,22,4,0|28|14|5|2,5,5,2|3|70|3|0|1
004760|box_n4_H18|b002724|9,10,12,14|5|12|14|8|2|12|2|10|8|18|12|32,32,8,0|16|8|36,30,6,0|24|12|2|1,2,2,1|4|30|6|2|1
004761|box_n4_H18|b002725|9,10,12,15|5|12|15|8|2|16|2|10|8|32|16|36,38,10,0|16|8|36,24,4,0|32|16|4|1,4,4,1|7|22|9|2|1
004762|box_n4_H18|b002726|9,10,12,16|5|12|16|10|2|16|2|18|10|28|16|32,28,6,0|20|10|40,30,6,0|32|16|5|2,5,5,2|7|18|8|1|1
004763|box_n4_H18|b002727|9,10,12,17|5|12|17|10|2|14|2|12|10|28|14|30,28,8,0|20|10|42,32,4,0|28|14|6|0,6,6,0|3|70|3|0|1
004764|box_n4_H18|b002728|9,10,12,18|5|12|18|14|2|24|2|30|14|58|24|36,28,6,0|28|14|48,28,4,0|48|24|12|2,12,12,2|20|30|24|4|1
004765|box_n4_H18|b002729|9,10,13,14|5|13|14|12|2|12|2|20|12|20|12|32,26,6,0|24|12|34,26,4,0|24|12|4|3,4,4,3|2|2|2|0|1
004766|box_n4_H18|b002730|9,10,13,15|5|13|15|10|2|16|2|12|10|28|16|32,30,8,0|20|10|36,26,6,0|32|16|3|3,3,3,3|3|69|3|0|1
004767|box_n4_H18|b002731|9,10,13,16|5|13|16|12|2|16|2|16|12|28|16|32,28,8,0|24|12|40,30,6,0|32|16|4|4,3,3,4|2|6|2|0|1
004768|box_n4_H18|b002732|9,10,13,17|5|13|17|12|2|14|2|20|12|24|14|32,26,6,0|24|12|42,34,6,0|28|14|6|1,6,6,1|3|73|3|0|1
004769|box_n4_H18|b002733|9,10,13,18|5|13|18|12|2|22|2|24|12|50|22|32,24,4,0|24|12|44,26,4,0|44|22|10|3,10,10,3|3|8|3|0|1
004770|box_n4_H18|b002734|9,10,14,15|5|14|15|10|2|16|2|10|10|32|16|36,34,8,0|20|10|36,24,4,0|32|16|4|4,3,3,4|3|2|3|0|1
004771|box_n4_H18|b002735|9,10,14,16|5|14|16|12|2|14|2|22|12|28|14|36,28,4,0|24|12|40,30,4,0|28|14|6|3,6,6,3|6|37|6|0|1
004772|box_n4_H18|b002736|9,10,14,17|5|14|17|12|2|16|2|16|12|28|16|34,28,6,0|24|12|42,32,6,0|32|16|4|4,4,4,4|2|6|2|0|1
004773|box_n4_H18|b002737|9,10,14,18|5|14|18|10|2|20|2|14|10|50|20|36,32,6,0|20|10|44,26,2,0|40|20|8|3,8,8,3|4|41|4|0|1
004774|box_n4_H18|b002738|9,10,15,16|5|15|16|18|2|14|2|28|18|24|14|36,26,8,0|36|18|36,26,4,0|28|14|6|4,6,6,4|3|3|3|0|1
004775|box_n4_H18|b002739|9,10,15,17|5|15|17|16|2|16|2|28|16|26|16|36,26,6,0|32|16|40,30,6,0|32|16|5|5,5,5,5|3|64|3|0|1
004776|box_n4_H18|b002740|9,10,15,18|5|15|18|16|2|20|2|32|16|42|20|36,24,4,0|32|16|36,18,2,0|40|20|9|6,9,9,6|8|4|9|1|1
004777|box_n4_H18|b002741|9,10,16,17|5|16|17|16|2|14|2|28|16|24|14|40,30,6,0|32|16|42,34,6,0|28|14|6|3,6,6,3|2|3|2|0|1
004778|box_n4_H18|b002742|9,10,16,18|5|16|18|16|2|22|2|32|16|50|22|40,28,4,0|32|16|44,26,4,0|44|22|11|4,11,11,4|4|2|4|0|1
004779|box_n4_H18|b002743|9,10,17,18|5|17|18|18|2|22|2|32|18|50|22|42,30,6,0|36|18|44,26,4,0|44|22|11|4,11,11,4|3|87|3|0|1
004780|box_n4_H18|b002744|9,11,12,13|5|12|13|12|2|16|2|22|12|32|16|30,24,6,0|24|12|32,22,6,0|32|16|5|3,5,5,3|4|0|4|0|1
004781|box_n4_H18|b002745|9,11,12,14|5|12|14|14|2|14|2|28|14|24|14|32,24,6,0|28|14|36,28,6,0|28|14|6|2,6,6,2|8|210|8|0|1
004782|box_n4_H18|b002746|9,11,12,15|5|12|15|12|2|16|2|24|12|32|16|36,32,8,0|24|12|36,26,6,0|32|16|5|2,5,5,2|7|46|9|2|1
004783|box_n4_H18|b002747|9,11,12,16|5|12|16|14|2|20|2|24|14|36|20|32,26,8,0|28|14|40,28,8,0|40|20|5|4,5,5,4|16|120|16|0|1
004784|box_n4_H18|b002748|9,11,12,17|5|12|17|14|2|18|2|26|14|34|18|30,22,6,0|28|14|42,30,6,0|36|18|7|3,7,7,3|4|0|4|0|1
004785|box_n4_H18|b002749|9,11,12,18|5|12|18|16|2|22|2|36|16|50|22|36,26,6,0|32|16|48,30,4,0|44|22|12|2,12,12,2|20|90|24|4|1
004786|box_n4_H18|b002750|9,11,13,14|5|13|14|12|2|14|2|20|12|26|14|32,28,8,0|24|12|34,24,4,0|28|14|4|3,4,4,3|4|0|4|0|1
004787|box_n4_H18|b002751|9,11,13,15|5|13|15|12|2|14|2|16|12|24|14|32,30,10,0|24|12|36,30,8,0|28|14|2|2,2,2,2|3|66|3|0|1
004788|box_n4_H18|b002752|9,11,13,16|5|13|16|16|2|16|2|28|16|36|16|32,24,8,0|32|16|40,28,4,0|32|16|6|6,4,4,6|4|0|4|0|1
004789|box_n4_H18|b002753|9,11,13,17|5|13|17|12|2|16|2|24|12|34|16|32,26,6,0|24|12|42,30,4,0|32|16|7|2,7,7,2|4|0|4|0|1
004790|box_n4_H18|b002754|9,11,13,18|5|13|18|16|2|20|2|32|16|46|20|32,22,6,0|32|16|44,26,2,0|40|20|9|5,9,9,5|4|0|4|0|1
004791|box_n4_H18|b002755|9,11,14,15|5|14|15|14|2|18|2|24|14|36|18|36,28,6,0|28|14|36,24,6,0|36|18|6|6,4,4,6|3|63|3|0|1
004792|box_n4_H18|b002756|9,11,14,16|5|14|16|16|2|20|2|28|16|40|20|36,26,6,0|32|16|40,26,6,0|40|20|7|7,5,5,7|8|280|8|0|1
004793|box_n4_H18|b002757|9,11,14,17|5|14|17|14|2|18|2|18|14|30|18|34,28,8,0|28|14|42,32,8,0|36|18|4|4,4,4,4|4|0|4|0|1
004794|box_n4_H18|b002758|9,11,14,18|5|14|18|14|2|20|2|24|14|42|20|36,28,6,0|28|14|44,28,4,0|40|20|9|3,9,9,3|8|315|8|0|1
004795|box_n4_H18|b002759|9,11,15,16|5|15|16|14|2|14|2|20|14|24|14|36,32,10,0|28|14|36,28,6,0|28|14|4|2,4,4,2|3|61|3|0|1
004796|box_n4_H18|b002760|9,11,15,17|5|15|17|16|2|16|2|28|16|28|16|36,28,8,0|32|16|40,30,6,0|32|16|5|4,5,5,4|3|67|3|0|1
004797|box_n4_H18|b002761|9,11,15,18|5|15|18|16|2|18|2|32|16|34|18|36,26,6,0|32|16|36,20,2,0|36|18|9|4,9,9,4|8|28|9|1|1
004798|box_n4_H18|b002762|9,11,16,17|5|16|17|18|2|18|2|36|18|34|18|40,28,6,0|36|18|42,30,6,0|36|18|9|3,9,9,3|4|0|4|0|1
004799|box_n4_H18|b002763|9,11,16,18|5|16|18|20|2|22|2|36|20|46|22|40,28,8,0|40|20|44,26,4,0|44|22|11|4,11,11,4|8|360|8|0|1
004800|box_n4_H18|b002764|9,11,17,18|5|17|18|20|2|20|2|38|20|42|20|42,28,6,0|40|20|44,28,4,0|40|20|10|5,10,10,5|4|0|4|0|1
004801|box_n4_H18|b002765|9,12,13,14|5|13|14|12|2|14|2|20|12|28|14|32,28,8,0|24|12|34,24,4,0|28|14|6|1,6,6,1|4|0|4|0|1
004802|box_n4_H18|b002766|9,12,13,15|5|13|15|10|2|14|2|20|10|28|14|32,28,6,0|20|10|36,28,6,0|28|14|3|3,3,3,3|3|63|3|0|1
004803|box_n4_H18|b002767|9,12,13,16|5|13|16|16|2|18|2|32|16|36|18|32,22,6,0|32|16|40,28,6,0|36|18|7|4,7,7,4|4|0|4|0|1
004804|box_n4_H18|b002768|9,12,13,17|5|13|17|14|2|20|2|20|14|38|20|32,28,10,0|28|14|42,30,8,0|40|20|4|4,4,4,4|4|0|4|0|1
004805|box_n4_H18|b002769|9,12,13,18|5|13|18|16|2|24|2|32|16|58|24|32,22,6,0|32|16|44,22,2,0|48|24|10|6,10,10,6|4|0|4|0|1
004806|box_n4_H18|b002770|9,12,14,15|5|14|15|12|2|16|2|26|12|32|16|36,28,4,0|24|12|36,26,6,0|32|16|5|4,5,5,4|3|13|3|0|1
004807|box_n4_H18|b002771|9,12,14,16|5|14|16|14|2|16|2|26|14|32|16|36,28,6,0|28|14|40,30,6,0|32|16|6|3,6,6,3|8|280|8|0|1
004808|box_n4_H18|b002772|9,12,14,17|5|14|17|14|2|22|2|28|14|42|22|34,24,4,0|28|14|42,28,8,0|44|22|6|6,6,6,6|4|0|4|0|1
004809|box_n4_H18|b002773|9,12,14,18|5|14|18|16|2|24|2|34|16|58|24|36,24,4,0|32|16|44,22,2,0|48|24|12|5,12,12,5|8|315|8|0|1
004810|box_n4_H18|b002774|9,12,15,16|5|15|16|14|2|14|2|28|14|28|14|36,28,6,0|28|14|36,26,4,0|28|14|7|2,7,7,2|3|12|3|0|1
004811|box_n4_H18|b002775|9,12,15,17|5|15|17|14|2|16|2|24|14|32|16|36,30,8,0|28|14|40,30,6,0|32|16|5|5,3,3,5|3|64|3|0|1
004812|box_n4_H18|b002776|9,12,16,17|5|16|17|16|2|20|2|28|16|38|20|40,32,8,0|32|16|42,30,8,0|40|20|8|2,8,8,2|4|0|4|0|1
004813|box_n4_H18|b002777|9,12,16,18|5|16|18|18|2|24|2|36|18|58|24|40,28,6,0|36|18|44,22,2,0|48|24|13|4,13,13,4|8|360|8|0|1
004814|box_n4_H18|b002778|9,12,17,18|5|17|18|20|2|24|2|38|20|58|24|42,30,8,0|40|20|44,22,2,0|48|24|11|6,11,11,6|4|0|4|0|1
004815|box_n4_H18|b002779|9,13,14,15|5|14|15|12|2|16|2|20|12|28|16|36,32,8,0|24|12|36,26,6,0|32|16|4|3,4,4,3|3|64|3|0|1
004816|box_n4_H18|b002780|9,13,14,16|5|14|16|16|2|16|2|32|16|32|16|36,26,6,0|32|16|40,30,6,0|32|16|6|4,6,6,4|8|280|8|0|1
004817|box_n4_H18|b002781|9,13,14,17|5|14|17|14|2|20|2|26|14|38|20|34,26,6,0|28|14|42,28,6,0|40|20|6|6,5,5,6|4|0|4|0|1
004818|box_n4_H18|b002782|9,13,14,18|5|14|18|16|2|22|2|28|16|46|22|36,28,8,0|32|16|44,28,6,0|44|22|9|3,9,9,3|8|315|8|0|1
004819|box_n4_H18|b002783|9,13,15,16|5|15|16|14|2|14|2|24|14|24|14|36,28,6,0|28|14|36,28,6,0|28|14|5|3,5,5,3|3|62|3|0|1
004820|box_n4_H18|b002784|9,13,15,17|5|15|17|10|2|16|2|16|10|28|16|36,32,6,0|20|10|40,30,6,0|32|16|4|3,4,4,3|3|74|3|0|1
004821|box_n4_H18|b002785|9,13,15,18|5|15|18|14|2|18|2|24|14|38|18|36,28,6,0|28|14|36,20,2,0|36|18|7|5,7,7,5|8|52|9|1|1
004822|box_n4_H18|b002786|9,13,16,17|5|16|17|16|2|16|2|36|16|34|16|40,28,4,0|32|16|42,30,4,0|32|16|8|4,8,8,4|4|0|4|0|1
004823|box_n4_H18|b002787|9,13,16,18|5|16|18|18|2|22|2|36|18|50|22|40,28,6,0|36|18|44,26,4,0|44|22|10|5,10,10,5|8|360|8|0|1
004824|box_n4_H18|b002788|9,13,17,18|5|17|18|18|2|22|2|34|18|50|22|42,30,6,0|36|18|44,26,4,0|44|22|10|5,10,10,5|4|0|4|0|1
004825|box_n4_H18|b002789|9,14,15,16|5|15|16|12|2|14|2|20|12|24|14|36,32,8,0|24|12|36,28,6,0|28|14|5|1,5,5,1|3|61|3|0|1
004826|box_n4_H18|b002790|9,14,15,17|5|15|17|14|2|16|2|24|14|32|16|36,30,8,0|28|14|40,30,6,0|32|16|5|3,5,5,3|3|62|3|0|1
004827|box_n4_H18|b002791|9,14,15,18|5|15|18|16|2|18|2|32|16|38|18|36,26,6,0|32|16|36,20,2,0|36|18|9|4,9,9,4|8|22|9|1|1
004828|box_n4_H18|b002792|9,14,16,17|5|16|17|16|2|18|2|32|16|38|18|40,30,6,0|32|16|42,30,6,0|36|18|8|3,8,8,3|4|0|4|0|1
004829|box_n4_H18|b002793|9,14,16,18|5|16|18|18|2|22|2|36|18|50|22|40,28,6,0|36|18|44,26,4,0|44|22|13|2,13,13,2|8|360|8|0|1
004830|box_n4_H18|b002794|9,14,17,18|5|17|18|20|2|22|2|42|20|50|22|42,28,6,0|40|20|44,26,4,0|44|22|12|4,12,12,4|4|0|4|0|1
004831|box_n4_H18|b002795|9,15,16,17|5|16|17|12|2|16|2|16|12|28|16|40,36,8,0|24|12|42,34,8,0|32|16|5|1,5,5,1|3|160|3|0|1
004832|box_n4_H18|b002796|9,15,16,18|5|16|18|14|2|18|2|28|14|38|18|40,30,4,0|28|14|44,32,6,0|36|18|9|2,9,9,2|4|7|4|0|1
004833|box_n4_H18|b002797|9,15,17,18|5|17|18|18|2|18|2|36|18|38|18|42,30,6,0|36|18|44,32,6,0|36|18|10|2,10,10,2|3|10|3|0|1
004834|box_n4_H18|b002798|9,16,17,18|5|17|18|16|2|20|2|30|16|46|20|42,32,6,0|32|16|44,28,4,0|40|20|11|2,11,11,2|4|0|4|0|1
