n,H,tuple_index,tuple,pivot_index,pivot_speed,m,b,R_size,union_size,G,min_J,margin,construction_count,best_index,memo_min_J,uniform_energy_num,uniform_energy_den,uniform_energy_strict,star_min_J,star_margin
6,10,1,"(1,2,3,4,5,7)",3,4,5,4,24,24,0,24,0,20,0,24,0,1,0,24,0
6,10,1,"(1,2,3,4,5,7)",4,5,5,4,30,28,2,28,2,20,0,28,2,5,1,28,2
6,10,1,"(1,2,3,4,5,7)",5,7,5,4,42,40,2,40,2,20,1,40,4,5,1,40,2
6,10,2,"(1,2,3,4,5,8)",0,1,5,4,6,0,6,0,6,20,0,0,0,1,1,0,6
6,10,2,"(1,2,3,4,5,8)",1,2,5,4,12,6,6,6,6,20,0,6,0,1,1,6,6
6,10,2,"(1,2,3,4,5,8)",2,3,5,4,18,12,6,12,6,20,2,12,4,5,1,12,6
6,10,2,"(1,2,3,4,5,8)",3,4,5,4,24,18,6,18,6,20,0,18,0,1,1,18,6
6,10,2,"(1,2,3,4,5,8)",4,5,5,4,30,22,8,22,8,20,2,22,4,5,1,22,8
6,10,2,"(1,2,3,4,5,8)",5,8,5,4,48,40,8,40,8,20,0,40,2,5,1,40,8
6,10,3,"(1,2,3,4,5,9)",0,1,5,4,6,0,6,0,6,20,0,0,0,1,1,0,6
6,10,3,"(1,2,3,4,5,9)",1,2,5,4,12,6,6,6,6,20,1,6,1,5,1,6,6
6,10,3,"(1,2,3,4,5,9)",2,3,5,4,18,12,6,12,6,20,0,12,2,5,1,12,6
6,10,3,"(1,2,3,4,5,9)",3,4,5,4,24,18,6,18,6,20,2,18,3,5,1,18,6
6,10,3,"(1,2,3,4,5,9)",4,5,5,4,30,22,8,22,8,20,5,22,6,5,1,22,8
6,10,3,"(1,2,3,4,5,9)",5,9,5,4,54,46,8,46,8,20,0,46,4,5,1,46,8
6,10,4,"(1,2,3,4,5,10)",0,1,5,4,6,0,6,0,6,20,0,0,0,1,1,0,6
6,10,4,"(1,2,3,4,5,10)",1,2,5,4,12,6,6,6,6,20,0,6,0,1,1,6,6
6,10,4,"(1,2,3,4,5,10)",2,3,5,4,18,12,6,12,6,20,1,12,4,5,1,12,6
6,10,4,"(1,2,3,4,5,10)",3,4,5,4,24,18,6,18,6,20,1,18,2,5,1,18,6
6,10,4,"(1,2,3,4,5,10)",4,5,5,4,30,22,8,22,8,20,0,22,2,5,1,22,8
6,10,4,"(1,2,3,4,5,10)",5,10,5,4,60,50,10,50,10,20,0,50,3,5,1,50,10
6,10,5,"(1,2,3,4,6,7)",0,1,5,4,6,6,0,6,0,20,0,6,0,1,0,6,0
6,10,5,"(1,2,3,4,6,7)",1,2,5,4,12,10,2,10,2,20,0,10,0,1,1,10,2
6,10,5,"(1,2,3,4,6,7)",2,3,5,4,18,14,4,14,4,20,0,14,2,5,1,14,4
6,10,5,"(1,2,3,4,6,7)",3,4,5,4,24,20,4,20,4,20,0,20,1,5,1,20,4
6,10,5,"(1,2,3,4,6,7)",4,6,5,4,36,28,8,28,8,20,0,28,2,5,1,28,8
6,10,5,"(1,2,3,4,6,7)",5,7,5,4,42,36,6,36,6,20,0,36,4,5,1,36,6
6,10,6,"(1,2,3,4,6,8)",0,1,5,4,6,0,6,0,6,20,0,0,0,1,1,0,6
6,10,6,"(1,2,3,4,6,8)",1,2,5,4,12,4,8,4,8,20,0,4,0,1,1,4,8
6,10,6,"(1,2,3,4,6,8)",2,3,5,4,18,10,8,10,8,20,0,10,3,5,1,10,8
6,10,6,"(1,2,3,4,6,8)",3,4,5,4,24,14,10,14,10,20,0,14,1,5,1,14,10
6,10,6,"(1,2,3,4,6,8)",4,6,5,4,36,24,12,24,12,20,1,24,1,1,1,24,12
6,10,6,"(1,2,3,4,6,8)",5,8,5,4,48,34,14,34,14,20,0,34,3,5,1,34,14
6,10,7,"(1,2,3,4,6,9)",0,1,5,4,6,0,6,0,6,20,0,0,0,1,1,0,6
6,10,7,"(1,2,3,4,6,9)",1,2,5,4,12,6,6,6,6,20,0,6,0,1,1,6,6
6,10,7,"(1,2,3,4,6,9)",2,3,5,4,18,8,10,8,10,20,0,8,2,5,1,8,10
6,10,7,"(1,2,3,4,6,9)",3,4,5,4,24,16,8,16,8,20,0,16,1,5,1,16,8
6,10,7,"(1,2,3,4,6,9)",4,6,5,4,36,24,12,24,12,20,0,24,4,5,1,24,12
6,10,7,"(1,2,3,4,6,9)",5,9,5,4,54,38,16,38,16,20,0,38,1,1,1,38,16
6,10,8,"(1,2,3,4,6,10)",0,1,5,4,6,0,6,0,6,20,0,0,0,1,1,0,6
6,10,8,"(1,2,3,4,6,10)",1,2,5,4,12,4,8,4,8,20,0,4,0,1,1,4,8
6,10,8,"(1,2,3,4,6,10)",2,3,5,4,18,10,8,10,8,20,0,10,3,5,1,10,8
6,10,8,"(1,2,3,4,6,10)",3,4,5,4,24,16,8,16,8,20,0,16,2,5,1,16,8
6,10,8,"(1,2,3,4,6,10)",4,6,5,4,36,26,10,26,10,20,0,26,4,5,1,26,10
6,10,8,"(1,2,3,4,6,10)",5,10,5,4,60,48,12,48,12,20,0,48,1,1,1,48,12
6,10,9,"(1,2,3,4,7,8)",0,1,5,4,6,6,0,6,0,20,0,6,0,1,0,6,0
6,10,9,"(1,2,3,4,7,8)",1,2,5,4,12,10,2,10,2,20,0,10,0,1,1,10,2
6,10,9,"(1,2,3,4,7,8)",2,3,5,4,18,16,2,16,2,20,0,16,3,5,1,16,2
6,10,9,"(1,2,3,4,7,8)",3,4,5,4,24,18,6,18,6,20,0,18,0,1,1,18,6
6,10,9,"(1,2,3,4,7,8)",4,7,5,4,42,34,8,34,8,20,2,34,6,5,1,34,8
6,10,9,"(1,2,3,4,7,8)",5,8,5,4,48,40,8,40,8,20,3,40,1,1,1,40,8
6,10,10,"(1,2,3,4,7,9)",0,1,5,4,6,6,0,6,0,20,0,6,0,1,0,6,0
6,10,10,"(1,2,3,4,7,9)",1,2,5,4,12,12,0,12,0,20,0,12,0,1,0,12,0
6,10,10,"(1,2,3,4,7,9)",2,3,5,4,18,14,4,14,4,20,0,14,2,5,1,14,4
6,10,10,"(1,2,3,4,7,9)",3,4,5,4,24,20,4,20,4,20,0,20,2,5,1,20,4
6,10,10,"(1,2,3,4,7,9)",4,7,5,4,42,32,10,32,10,20,5,32,9,5,1,32,10
6,10,10,"(1,2,3,4,7,9)",5,9,5,4,54,44,10,44,10,20,2,44,7,5,1,44,10
6,10,11,"(1,2,3,4,7,10)",0,1,5,4,6,6,0,6,0,20,0,6,0,1,0,6,0
6,10,11,"(1,2,3,4,7,10)",1,2,5,4,12,10,2,10,2,20,0,10,0,1,1,10,2
6,10,11,"(1,2,3,4,7,10)",2,3,5,4,18,16,2,16,2,20,0,16,3,5,1,16,2
6,10,11,"(1,2,3,4,7,10)",3,4,5,4,24,20,4,20,4,20,0,20,1,5,1,20,4
6,10,11,"(1,2,3,4,7,10)",4,7,5,4,42,38,4,38,4,20,0,38,4,5,1,38,4
6,10,11,"(1,2,3,4,7,10)",5,10,5,4,60,52,8,52,8,20,1,52,6,5,1,52,8
6,10,12,"(1,2,3,4,8,9)",0,1,5,4,6,0,6,0,6,20,0,0,0,1,1,0,6
6,10,12,"(1,2,3,4,8,9)",1,2,5,4,12,6,6,6,6,20,0,6,0,1,1,6,6
6,10,12,"(1,2,3,4,8,9)",2,3,5,4,18,10,8,10,8,20,0,10,3,5,1,10,8
6,10,12,"(1,2,3,4,8,9)",3,4,5,4,24,14,10,14,10,20,0,14,2,5,1,14,10
6,10,12,"(1,2,3,4,8,9)",4,8,5,4,48,32,16,32,16,20,5,32,7,5,1,32,16
6,10,12,"(1,2,3,4,8,9)",5,9,5,4,54,36,18,36,18,20,2,36,7,5,1,36,18
6,10,13,"(1,2,3,4,8,10)",0,1,5,4,6,0,6,0,6,20,0,0,0,1,1,0,6
6,10,13,"(1,2,3,4,8,10)",1,2,5,4,12,4,8,4,8,20,0,4,0,1,1,4,8
6,10,13,"(1,2,3,4,8,10)",2,3,5,4,18,12,6,12,6,20,0,12,4,5,1,12,6
6,10,13,"(1,2,3,4,8,10)",3,4,5,4,24,14,10,14,10,20,0,14,1,5,1,14,10
6,10,13,"(1,2,3,4,8,10)",4,8,5,4,48,36,12,36,12,20,0,36,1,1,1,36,12
6,10,13,"(1,2,3,4,8,10)",5,10,5,4,60,44,16,44,16,20,2,44,7,5,1,44,16
6,10,14,"(1,2,3,4,9,10)",0,1,5,4,6,0,6,0,6,20,0,0,0,1,1,0,6
6,10,14,"(1,2,3,4,9,10)",1,2,5,4,12,6,6,6,6,20,0,6,0,1,1,6,6
6,10,14,"(1,2,3,4,9,10)",2,3,5,4,18,10,8,10,8,20,0,10,3,5,1,10,8
6,10,14,"(1,2,3,4,9,10)",3,4,5,4,24,16,8,16,8,20,0,16,1,5,1,16,8
6,10,14,"(1,2,3,4,9,10)",4,9,5,4,54,42,12,42,12,20,0,42,1,1,1,42,12
6,10,14,"(1,2,3,4,9,10)",5,10,5,4,60,44,16,44,16,20,5,44,9,5,1,44,16
6,10,15,"(1,2,3,5,6,7)",0,1,5,4,6,6,0,6,0,20,0,6,0,1,0,6,0
6,10,15,"(1,2,3,5,6,7)",1,2,5,4,12,12,0,12,0,20,0,12,0,1,0,12,0
6,10,15,"(1,2,3,5,6,7)",2,3,5,4,18,16,2,16,2,20,0,16,1,5,1,16,2
6,10,15,"(1,2,3,5,6,7)",3,5,5,4,30,26,4,26,4,20,0,26,4,5,1,26,4
6,10,15,"(1,2,3,5,6,7)",4,6,5,4,36,32,4,32,4,20,0,32,1,5,1,32,4
6,10,15,"(1,2,3,5,6,7)",5,7,5,4,42,38,4,38,4,20,3,38,1,1,1,38,4
6,10,16,"(1,2,3,5,6,8)",0,1,5,4,6,0,6,0,6,20,0,0,0,1,1,0,6
6,10,16,"(1,2,3,5,6,8)",1,2,5,4,12,6,6,6,6,20,0,6,0,1,1,6,6
6,10,16,"(1,2,3,5,6,8)",2,3,5,4,18,12,6,12,6,20,0,12,2,5,1,12,6
6,10,16,"(1,2,3,5,6,8)",3,5,5,4,30,22,8,22,8,20,0,22,1,1,1,22,8
6,10,16,"(1,2,3,5,6,8)",4,6,5,4,36,30,6,30,6,20,1,30,3,5,1,30,6
6,10,16,"(1,2,3,5,6,8)",5,8,5,4,48,38,10,38,10,20,3,38,1,1,1,38,10
6,10,17,"(1,2,3,5,6,9)",0,1,5,4,6,0,6,0,6,20,0,0,0,1,1,0,6
6,10,17,"(1,2,3,5,6,9)",1,2,5,4,12,6,6,6,6,20,0,6,1,5,1,6,6
6,10,17,"(1,2,3,5,6,9)",2,3,5,4,18,10,8,10,8,20,0,10,1,5,1,10,8
6,10,17,"(1,2,3,5,6,9)",3,5,5,4,30,22,8,22,8,20,0,22,1,1,1,22,8
6,10,17,"(1,2,3,5,6,9)",4,6,5,4,36,26,10,26,10,20,1,26,4,5,1,26,10
6,10,17,"(1,2,3,5,6,9)",5,9,5,4,54,42,12,42,12,20,3,42,6,5,1,42,12
6,10,18,"(1,2,3,5,6,10)",0,1,5,4,6,0,6,0,6,20,0,0,0,1,1,0,6
6,10,18,"(1,2,3,5,6,10)",1,2,5,4,12,6,6,6,6,20,0,6,0,1,1,6,6
6,10,18,"(1,2,3,5,6,10)",2,3,5,4,18,10,8,10,8,20,0,10,3,5,1,10,8
6,10,18,"(1,2,3,5,6,10)",3,5,5,4,30,20,10,20,10,20,0,20,4,5,1,20,10
6,10,18,"(1,2,3,5,6,10)",4,6,5,4,36,26,10,26,10,20,2,26,1,1,1,26,10
6,10,18,"(1,2,3,5,6,10)",5,10,5,4,60,46,14,46,14,20,3,46,6,5,1,46,14
6,10,19,"(1,2,3,5,7,8)",0,1,5,4,6,6,0,6,0,20,0,6,0,1,0,6,0
6,10,19,"(1,2,3,5,7,8)",1,2,5,4,12,12,0,12,0,20,0,12,0,1,0,12,0
6,10,19,"(1,2,3,5,7,8)",2,3,5,4,18,18,0,18,0,20,0,18,2,5,0,18,0
6,10,19,"(1,2,3,5,7,8)",3,5,5,4,30,26,4,26,4,20,0,26,4,5,1,26,4
6,10,19,"(1,2,3,5,7,8)",4,7,5,4,42,40,2,40,2,20,5,40,1,1,1,40,2
6,10,19,"(1,2,3,5,7,8)",5,8,5,4,48,46,2,46,2,20,3,46,4,5,1,46,2
6,10,20,"(1,2,3,5,7,9)",0,1,5,4,6,6,0,6,0,20,0,6,0,1,0,6,0
6,10,20,"(1,2,3,5,7,9)",1,2,5,4,12,12,0,12,0,20,0,12,1,5,0,12,0
6,10,20,"(1,2,3,5,7,9)",2,3,5,4,18,16,2,16,2,20,0,16,1,5,1,16,2
6,10,20,"(1,2,3,5,7,9)",3,5,5,4,30,26,4,26,4,20,0,26,4,5,1,26,4
6,10,20,"(1,2,3,5,7,9)",4,7,5,4,42,36,6,36,6,20,5,36,7,5,1,36,6
6,10,20,"(1,2,3,5,7,9)",5,9,5,4,54,50,4,50,4,20,2,50,1,1,1,50,4
6,10,21,"(1,2,3,5,7,10)",0,1,5,4,6,6,0,6,0,20,0,6,0,1,0,6,0
6,10,21,"(1,2,3,5,7,10)",1,2,5,4,12,12,0,12,0,20,0,12,0,1,0,12,0
6,10,21,"(1,2,3,5,7,10)",2,3,5,4,18,16,2,16,2,20,0,16,3,5,1,16,2
6,10,21,"(1,2,3,5,7,10)",3,5,5,4,30,24,6,24,6,20,0,24,1,5,1,24,6
6,10,21,"(1,2,3,5,7,10)",4,7,5,4,42,36,6,36,6,20,5,36,7,5,1,36,6
6,10,21,"(1,2,3,5,7,10)",5,10,5,4,60,52,8,52,8,20,1,52,4,5,1,52,8
6,10,22,"(1,2,3,5,8,9)",0,1,5,4,6,0,6,0,6,20,0,0,0,1,1,0,6
6,10,22,"(1,2,3,5,8,9)",1,2,5,4,12,6,6,6,6,20,0,6,1,5,1,6,6
6,10,22,"(1,2,3,5,8,9)",2,3,5,4,18,12,6,12,6,20,0,12,2,5,1,12,6
6,10,22,"(1,2,3,5,8,9)",3,5,5,4,30,22,8,22,8,20,0,22,1,1,1,22,8
6,10,22,"(1,2,3,5,8,9)",4,8,5,4,48,38,10,38,10,20,5,38,6,5,1,38,10
6,10,22,"(1,2,3,5,8,9)",5,9,5,4,54,44,10,44,10,20,5,44,6,5,1,44,10
6,10,23,"(1,2,3,5,8,10)",0,1,5,4,6,0,6,0,6,20,0,0,0,1,1,0,6
6,10,23,"(1,2,3,5,8,10)",1,2,5,4,12,6,6,6,6,20,0,6,0,1,1,6,6
6,10,23,"(1,2,3,5,8,10)",2,3,5,4,18,12,6,12,6,20,0,12,4,5,1,12,6
6,10,23,"(1,2,3,5,8,10)",3,5,5,4,30,20,10,20,10,20,0,20,4,5,1,20,10
6,10,23,"(1,2,3,5,8,10)",4,8,5,4,48,36,12,36,12,20,2,36,7,5,1,36,12
6,10,23,"(1,2,3,5,8,10)",5,10,5,4,60,46,14,46,14,20,5,46,6,5,1,46,14
6,10,24,"(1,2,3,5,9,10)",0,1,5,4,6,0,6,0,6,20,0,0,0,1,1,0,6
6,10,24,"(1,2,3,5,9,10)",1,2,5,4,12,6,6,6,6,20,0,6,1,5,1,6,6
6,10,24,"(1,2,3,5,9,10)",2,3,5,4,18,10,8,10,8,20,0,10,3,5,1,10,8
6,10,24,"(1,2,3,5,9,10)",3,5,5,4,30,20,10,20,10,20,0,20,4,5,1,20,10
6,10,24,"(1,2,3,5,9,10)",4,9,5,4,54,40,14,40,14,20,5,40,9,5,1,40,14
6,10,24,"(1,2,3,5,9,10)",5,10,5,4,60,44,16,44,16,20,5,44,7,5,1,44,16
6,10,25,"(1,2,3,6,7,8)",0,1,5,4,6,6,0,6,0,20,0,6,0,1,0,6,0
6,10,25,"(1,2,3,6,7,8)",1,2,5,4,12,10,2,10,2,20,0,10,0,1,1,10,2
6,10,25,"(1,2,3,6,7,8)",2,3,5,4,18,16,2,16,2,20,0,16,1,5,1,16,2
6,10,25,"(1,2,3,6,7,8)",3,6,5,4,36,30,6,30,6,20,0,30,2,5,1,30,6
6,10,25,"(1,2,3,6,7,8)",4,7,5,4,42,36,6,36,6,20,0,36,1,1,1,36,6
6,10,25,"(1,2,3,6,7,8)",5,8,5,4,48,40,8,40,8,20,3,40,7,5,1,40,8
6,10,26,"(1,2,3,6,7,9)",0,1,5,4,6,6,0,6,0,20,0,6,0,1,0,6,0
6,10,26,"(1,2,3,6,7,9)",1,2,5,4,12,12,0,12,0,20,0,12,0,1,0,12,0
6,10,26,"(1,2,3,6,7,9)",2,3,5,4,18,12,6,12,6,20,0,12,1,5,1,12,6
6,10,26,"(1,2,3,6,7,9)",3,6,5,4,36,26,10,26,10,20,0,26,3,5,1,26,10
6,10,26,"(1,2,3,6,7,9)",4,7,5,4,42,32,10,32,10,20,0,32,1,1,1,32,10
6,10,26,"(1,2,3,6,7,9)",5,9,5,4,54,42,12,42,12,20,2,42,8,5,1,42,12
6,10,27,"(1,2,3,6,7,10)",0,1,5,4,6,6,0,6,0,20,0,6,0,1,0,6,0
6,10,27,"(1,2,3,6,7,10)",1,2,5,4,12,10,2,10,2,20,0,10,0,1,1,10,2
6,10,27,"(1,2,3,6,7,10)",2,3,5,4,18,14,4,14,4,20,0,14,2,5,1,14,4
6,10,27,"(1,2,3,6,7,10)",3,6,5,4,36,28,8,28,8,20,0,28,3,5,1,28,8
6,10,27,"(1,2,3,6,7,10)",4,7,5,4,42,36,6,36,6,20,0,36,1,1,1,36,6
6,10,27,"(1,2,3,6,7,10)",5,10,5,4,60,50,10,50,10,20,1,50,8,5,1,50,10
6,10,28,"(1,2,3,6,8,9)",0,1,5,4,6,0,6,0,6,20,0,0,0,1,1,0,6
6,10,28,"(1,2,3,6,8,9)",1,2,5,4,12,6,6,6,6,20,0,6,0,1,1,6,6
6,10,28,"(1,2,3,6,8,9)",2,3,5,4,18,10,8,10,8,20,0,10,1,5,1,10,8
6,10,28,"(1,2,3,6,8,9)",3,6,5,4,36,26,10,26,10,20,0,26,2,5,1,26,10
6,10,28,"(1,2,3,6,8,9)",4,8,5,4,48,34,14,34,14,20,0,34,4,5,1,34,14
6,10,28,"(1,2,3,6,8,9)",5,9,5,4,54,38,16,38,16,20,0,38,6,5,1,38,16
6,10,29,"(1,2,3,6,8,10)",0,1,5,4,6,0,6,0,6,20,0,0,0,1,1,0,6
6,10,29,"(1,2,3,6,8,10)",1,2,5,4,12,4,8,4,8,20,0,4,0,1,1,4,8
6,10,29,"(1,2,3,6,8,10)",2,3,5,4,18,12,6,12,6,20,0,12,2,5,1,12,6
6,10,29,"(1,2,3,6,8,10)",3,6,5,4,36,28,8,28,8,20,0,28,4,5,1,28,8
6,10,29,"(1,2,3,6,8,10)",4,8,5,4,48,36,12,36,12,20,0,36,7,5,1,36,12
6,10,29,"(1,2,3,6,8,10)",5,10,5,4,60,46,14,46,14,20,0,46,7,5,1,46,14
6,10,30,"(1,2,3,6,9,10)",0,1,5,4,6,0,6,0,6,20,0,0,0,1,1,0,6
6,10,30,"(1,2,3,6,9,10)",1,2,5,4,12,6,6,6,6,20,0,6,0,1,1,6,6
6,10,30,"(1,2,3,6,9,10)",2,3,5,4,18,8,10,8,10,20,0,8,2,5,1,8,10
6,10,30,"(1,2,3,6,9,10)",3,6,5,4,36,24,12,24,12,20,0,24,1,1,1,24,12
6,10,30,"(1,2,3,6,9,10)",4,9,5,4,54,40,14,40,14,20,0,40,6,5,1,40,14
6,10,30,"(1,2,3,6,9,10)",5,10,5,4,60,44,16,44,16,20,0,44,6,5,1,44,16
6,10,31,"(1,2,3,7,8,9)",0,1,5,4,6,6,0,6,0,20,0,6,0,1,0,6,0
6,10,31,"(1,2,3,7,8,9)",1,2,5,4,12,12,0,12,0,20,0,12,0,1,0,12,0
6,10,31,"(1,2,3,7,8,9)",2,3,5,4,18,16,2,16,2,20,0,16,1,5,1,16,2
6,10,31,"(1,2,3,7,8,9)",3,7,5,4,42,34,8,34,8,20,0,34,7,5,1,34,8
6,10,31,"(1,2,3,7,8,9)",4,8,5,4,48,42,6,42,6,20,0,42,1,1,1,42,6
6,10,31,"(1,2,3,7,8,9)",5,9,5,4,54,46,8,46,8,20,0,46,1,1,1,46,8
6,10,32,"(1,2,3,7,8,10)",0,1,5,4,6,6,0,6,0,20,0,6,0,1,0,6,0
6,10,32,"(1,2,3,7,8,10)",1,2,5,4,12,10,2,10,2,20,0,10,0,1,1,10,2
6,10,32,"(1,2,3,7,8,10)",2,3,5,4,18,18,0,18,0,20,0,18,2,5,0,18,0
6,10,32,"(1,2,3,7,8,10)",3,7,5,4,42,36,6,36,6,20,2,36,6,5,1,36,6
6,10,32,"(1,2,3,7,8,10)",4,8,5,4,48,42,6,42,6,20,1,42,1,1,1,42,6
6,10,32,"(1,2,3,7,8,10)",5,10,5,4,60,52,8,52,8,20,0,52,1,1,1,52,8
6,10,33,"(1,2,3,7,9,10)",0,1,5,4,6,6,0,6,0,20,0,6,0,1,0,6,0
6,10,33,"(1,2,3,7,9,10)",1,2,5,4,12,12,0,12,0,20,0,12,0,1,0,12,0
6,10,33,"(1,2,3,7,9,10)",2,3,5,4,18,14,4,14,4,20,0,14,2,5,1,14,4
6,10,33,"(1,2,3,7,9,10)",3,7,5,4,42,34,8,34,8,20,0,34,7,5,1,34,8
6,10,33,"(1,2,3,7,9,10)",4,9,5,4,54,46,8,46,8,20,1,46,6,5,1,46,8
6,10,33,"(1,2,3,7,9,10)",5,10,5,4,60,50,10,50,10,20,0,50,6,5,1,50,10
6,10,34,"(1,2,3,8,9,10)",0,1,5,4,6,0,6,0,6,20,0,0,0,1,1,0,6
6,10,34,"(1,2,3,8,9,10)",1,2,5,4,12,6,6,6,6,20,0,6,0,1,1,6,6
6,10,34,"(1,2,3,8,9,10)",2,3,5,4,18,12,6,12,6,20,0,12,2,5,1,12,6
6,10,34,"(1,2,3,8,9,10)",3,8,5,4,48,36,12,36,12,20,0,36,6,5,1,36,12
6,10,34,"(1,2,3,8,9,10)",4,9,5,4,54,42,12,42,12,20,0,42,6,5,1,42,12
6,10,34,"(1,2,3,8,9,10)",5,10,5,4,60,44,16,44,16,20,0,44,8,5,1,44,16
6,10,35,"(1,2,4,5,6,7)",0,1,5,4,6,6,0,6,0,20,0,6,0,1,0,6,0
6,10,35,"(1,2,4,5,6,7)",1,2,5,4,12,10,2,10,2,20,0,10,0,1,1,10,2
6,10,35,"(1,2,4,5,6,7)",2,4,5,4,24,22,2,22,2,20,0,22,2,5,1,22,2
6,10,35,"(1,2,4,5,6,7)",3,5,5,4,30,28,2,28,2,20,0,28,1,5,1,28,2
6,10,35,"(1,2,4,5,6,7)",4,6,5,4,36,32,4,32,4,20,0,32,2,5,1,32,4
6,10,35,"(1,2,4,5,6,7)",5,7,5,4,42,38,4,38,4,20,1,38,1,1,1,38,4
6,10,36,"(1,2,4,5,6,8)",0,1,5,4,6,0,6,0,6,20,0,0,0,1,1,0,6
6,10,36,"(1,2,4,5,6,8)",1,2,5,4,12,4,8,4,8,20,0,4,0,1,1,4,8
6,10,36,"(1,2,4,5,6,8)",2,4,5,4,24,16,8,16,8,20,0,16,2,5,1,16,8
6,10,36,"(1,2,4,5,6,8)",3,5,5,4,30,24,6,24,6,20,0,24,3,5,1,24,6
6,10,36,"(1,2,4,5,6,8)",4,6,5,4,36,26,10,26,10,20,2,26,6,5,1,26,10
6,10,36,"(1,2,4,5,6,8)",5,8,5,4,48,38,10,38,10,20,1,38,3,5,1,38,10
6,10,37,"(1,2,4,5,6,9)",0,1,5,4,6,0,6,0,6,20,0,0,0,1,1,0,6
6,10,37,"(1,2,4,5,6,9)",1,2,5,4,12,4,8,4,8,20,0,4,1,5,1,4,8
6,10,37,"(1,2,4,5,6,9)",2,4,5,4,24,16,8,16,8,20,2,16,1,1,1,16,8
6,10,37,"(1,2,4,5,6,9)",3,5,5,4,30,22,8,22,8,20,5,22,1,1,1,22,8
6,10,37,"(1,2,4,5,6,9)",4,6,5,4,36,26,10,26,10,20,1,26,1,1,1,26,10
6,10,37,"(1,2,4,5,6,9)",5,9,5,4,54,44,10,44,10,20,1,44,4,5,1,44,10
6,10,38,"(1,2,4,5,6,10)",0,1,5,4,6,0,6,0,6,20,0,0,0,1,1,0,6
6,10,38,"(1,2,4,5,6,10)",1,2,5,4,12,4,8,4,8,20,0,4,0,1,1,4,8
6,10,38,"(1,2,4,5,6,10)",2,4,5,4,24,16,8,16,8,20,0,16,4,5,1,16,8
6,10,38,"(1,2,4,5,6,10)",3,5,5,4,30,22,8,22,8,20,0,22,1,5,1,22,8
6,10,38,"(1,2,4,5,6,10)",4,6,5,4,36,28,8,28,8,20,1,28,1,1,1,28,8
6,10,38,"(1,2,4,5,6,10)",5,10,5,4,60,50,10,50,10,20,1,50,4,5,1,50,10
6,10,39,"(1,2,4,5,7,8)",0,1,5,4,6,6,0,6,0,20,0,6,0,1,0,6,0
6,10,39,"(1,2,4,5,7,8)",1,2,5,4,12,10,2,10,2,20,0,10,0,1,1,10,2
6,10,39,"(1,2,4,5,7,8)",2,4,5,4,24,20,4,20,4,20,0,20,1,5,1,20,4
6,10,39,"(1,2,4,5,7,8)",3,5,5,4,30,24,6,24,6,20,0,24,3,5,1,24,6
6,10,39,"(1,2,4,5,7,8)",4,7,5,4,42,34,8,34,8,20,2,34,8,5,1,34,8
6,10,39,"(1,2,4,5,7,8)",5,8,5,4,48,42,6,42,6,20,3,42,6,5,1,42,6
6,10,40,"(1,2,4,5,7,9)",0,1,5,4,6,6,0,6,0,20,0,6,0,1,0,6,0
6,10,40,"(1,2,4,5,7,9)",1,2,5,4,12,10,2,10,2,20,0,10,1,5,1,10,2
6,10,40,"(1,2,4,5,7,9)",2,4,5,4,24,22,2,22,2,20,0,22,3,5,1,22,2
6,10,40,"(1,2,4,5,7,9)",3,5,5,4,30,24,6,24,6,20,0,24,1,1,1,24,6
6,10,40,"(1,2,4,5,7,9)",4,7,5,4,42,36,6,36,6,20,0,36,7,5,1,36,6
6,10,40,"(1,2,4,5,7,9)",5,9,5,4,54,48,6,48,6,20,2,48,7,5,1,48,6
6,10,41,"(1,2,4,5,7,10)",0,1,5,4,6,6,0,6,0,20,0,6,0,1,0,6,0
6,10,41,"(1,2,4,5,7,10)",1,2,5,4,12,10,2,10,2,20,0,10,0,1,1,10,2
6,10,41,"(1,2,4,5,7,10)",2,4,5,4,24,20,4,20,4,20,0,20,3,5,1,20,4
6,10,41,"(1,2,4,5,7,10)",3,5,5,4,30,22,8,22,8,20,0,22,2,5,1,22,8
6,10,41,"(1,2,4,5,7,10)",4,7,5,4,42,34,8,34,8,20,1,34,8,5,1,34,8
6,10,41,"(1,2,4,5,7,10)",5,10,5,4,60,48,12,48,12,20,5,48,8,5,1,48,12
6,10,42,"(1,2,4,5,8,9)",0,1,5,4,6,0,6,0,6,20,0,0,0,1,1,0,6
6,10,42,"(1,2,4,5,8,9)",1,2,5,4,12,4,8,4,8,20,0,4,1,5,1,4,8
6,10,42,"(1,2,4,5,8,9)",2,4,5,4,24,16,8,16,8,20,0,16,3,5,1,16,8
6,10,42,"(1,2,4,5,8,9)",3,5,5,4,30,20,10,20,10,20,0,20,4,5,1,20,10
6,10,42,"(1,2,4,5,8,9)",4,8,5,4,48,36,12,36,12,20,5,36,7,5,1,36,12
6,10,42,"(1,2,4,5,8,9)",5,9,5,4,54,40,14,40,14,20,2,40,7,5,1,40,14
6,10,43,"(1,2,4,5,8,10)",0,1,5,4,6,0,6,0,6,20,0,0,0,1,1,0,6
6,10,43,"(1,2,4,5,8,10)",1,2,5,4,12,4,8,4,8,20,0,4,0,1,1,4,8
6,10,43,"(1,2,4,5,8,10)",2,4,5,4,24,14,10,14,10,20,0,14,3,5,1,14,10
